Sample in Buffer,Sample in Window,TRIGGER,x[9:0],y[9:0],vsync_OBUF,hsync_OBUF,display_on,pixel_tick,x_e_reg[9:0],y_e_reg[9:0],move_cnt_reg[3:0],<const0>_1,<const0>_2,<const0>_3,<const0>_4,<const0>_5,<const0>_6,<const0>_7,<const0>_8,motion_timer_reg[20:0],e_state_reg[2:0],<const0>_9,<const0>_10,<const0>_11,<const0>_12,<const0>_13,<const0>_14,<const0>_15,<const0>_16,<const0>_17,<const0>_18,<const0>_19,<const0>_20,<const0>_21,<const0>_22,<const0>_23,<const0>_24,<const0>_25,<const0>
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
467,467,0,17,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2f91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,468,0,17,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2f92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,469,0,18,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2f93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,470,0,18,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2f94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,471,0,18,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2f95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,472,0,18,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2f96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,473,0,19,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2f97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,474,0,19,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2f98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,475,0,19,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2f99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,476,0,19,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2f9a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,477,0,20,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2f9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,478,0,20,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2f9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,479,0,20,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2f9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,480,0,20,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2f9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,481,0,21,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2f9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,482,0,21,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,483,0,21,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fa1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,484,0,21,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fa2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,485,0,22,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fa3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,486,0,22,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fa4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,487,0,22,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fa5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,488,0,22,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fa6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,489,0,23,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fa7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,490,0,23,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fa8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,491,0,23,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fa9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,492,0,23,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2faa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,493,0,24,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,494,0,24,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,495,0,24,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,496,0,24,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,497,0,25,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2faf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,498,0,25,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fb0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,499,0,25,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,500,0,25,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,501,0,26,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,502,0,26,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fb4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,503,0,26,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,504,0,26,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fb6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,505,0,27,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,506,0,27,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,507,0,27,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fb9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,508,0,27,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,509,0,28,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fbb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,510,0,28,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,511,0,28,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fbd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,512,1,28,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fbe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,513,0,29,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fbf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,514,0,29,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,515,0,29,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,516,0,29,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,517,0,30,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,518,0,30,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,519,0,30,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,520,0,30,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,521,0,31,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fc7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,522,0,31,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,523,0,31,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fc9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,524,0,31,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,525,0,32,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fcb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,526,0,32,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,527,0,32,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fcd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,528,0,32,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,529,0,33,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,530,0,33,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fd0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,531,0,33,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,532,0,33,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,533,0,34,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fd3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,534,0,34,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,535,0,34,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,536,0,34,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fd6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,537,0,35,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fd7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,538,0,35,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fd8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,539,0,35,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,540,0,35,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,541,0,36,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,542,0,36,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fdc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,543,0,36,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fdd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,544,0,36,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,545,0,37,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,546,0,37,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fe0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,547,0,37,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fe1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,548,0,37,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fe2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,549,0,38,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fe3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,550,0,38,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fe4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,551,0,38,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fe5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,552,0,38,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fe6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,553,0,39,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fe7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,554,0,39,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fe8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,555,0,39,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fe9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,556,0,39,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,557,0,40,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2feb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,558,0,40,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,559,0,40,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,560,0,40,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2fee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,561,0,41,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,562,0,41,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2ff0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,563,0,41,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2ff1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,564,0,41,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2ff2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,565,0,42,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2ff3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,566,0,42,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2ff4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,567,0,42,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2ff5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,568,0,42,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2ff6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,569,0,43,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2ff7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,570,0,43,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2ff8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,571,0,43,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2ff9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,572,0,43,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2ffa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,573,0,44,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2ffb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,574,0,44,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2ffc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,575,0,44,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2ffd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,576,0,44,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e2ffe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,577,0,45,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e2fff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,578,0,45,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,579,0,45,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,580,0,45,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,581,0,46,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,582,0,46,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,583,0,46,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,584,0,46,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,585,0,47,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,586,0,47,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,587,0,47,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,588,0,47,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e300a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,589,0,48,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e300b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,590,0,48,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e300c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,591,0,48,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e300d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,592,0,48,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e300e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,593,0,49,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e300f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,594,0,49,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,595,0,49,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,596,0,49,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,597,0,50,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,598,0,50,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,599,0,50,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,600,0,50,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,601,0,51,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,602,0,51,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,603,0,51,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,604,0,51,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e301a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,605,0,52,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e301b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,606,0,52,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e301c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,607,0,52,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e301d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,608,0,52,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e301e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,609,0,53,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e301f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,610,0,53,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,611,0,53,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,612,0,53,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,613,0,54,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,614,0,54,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,615,0,54,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,616,0,54,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,617,0,55,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,618,0,55,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,619,0,55,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,620,0,55,151,1,1,1,0,0d0,212,3,0,0,0,0,0,0,0,0,0e302a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,621,0,56,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e302b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,622,0,56,151,1,1,1,1,0d0,212,3,0,0,0,0,0,0,0,0,0e302c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
